OBJECTID;Name;Exposition;Hangneig;Woelbung;TWIndex;LS-Faktor;Pfad_Fluss;Pfad_Dorf
1787;B1788;90;6,934350014;-10,6559;-16,28890038;2,521810055;1088,660034;652,5310059
1788;B1789;175,4859924;17,1746006;3,400269985;-17,09910011;2,438499928;1002,690002;581,7349854
1789;B1790;209,0549927;4,77188015;0,514775991;-14,17860031;3,52451992;693,3699951;535,4849854
1790;B1791;128,6600037;2,971970081;-10,91489983;-13,93400002;3,412489891;515,1350098;422,9169922
1791;B1792;231,5820007;8,533840179;20,25399971;-14,9204998;3,24248004;1080,589966;840,2470093
1792;B1793;15,25510025;2,646519899;2,795809984;-12,79529953;4,179490089;1371,290039;1103,040039
1793;B1794;59,53450012;9,085630417;-24,26609993;-13,23400021;4,295320034;1847,959961;1119,439941
1794;B1795;159,2279968;7,166820049;9,450759888;-13,08320045;4,696169853;2249,280029;823,9069824
1795;B1796;270;0,929039001;-41,13339996;-3,538599968;5,663770199;1389,27002;992,6350098
1796;B1797;174,0939941;6,740799904;-7,016769886;-12,16810036;5,302969933;1031,469971;545,7540283
1797;B1798;139,5140076;12,3277998;-1,182989955;-14,84249973;3,577150106;768,3920288;294,2640076
1798;B1799;71,56500244;8,745849609;5,540440083;-13,60719967;4,26736021;717,1989746;251,2339935
1799;B1800;26,56509972;2,076669931;-3,005320072;-13,25409985;3,390409946;631,2030029;146,5390015
1800;B1801;55,84030151;15,34220028;-0,614850998;-16,2609005;2,960740089;1149,959961;765,7589722
1801;B1802;154,2899933;25,91720009;-5,802259922;-18,91819954;1,925519943;1738,27002;1332,439941
1802;B1803;247,3800049;6,017069817;-47,70159912;-12,67080021;5,19960022;1645,880005;1197,569946
1803;B1804;167,9689941;14,1899004;8,267620087;-15,86530018;2,744750023;1391,48999;809,3900146
1804;B1805;100,4909973;6,352039814;-1,534590006;-16,60099983;2,443089962;1066,73999;268,1520081
1805;B1806;353,6600037;8,353839874;0,0303517;-14,94340038;3,364449978;1252,199951;506,5490112
1806;B1807;324,7279968;11,50769997;-1,176599979;-15,90289974;2,961810112;6009,640137;1615,650024
1807;B1808;268,0910034;13,67860031;1,255599976;-16,78380013;2,471280098;5705,819824;2081,969971
1808;B1809;153,4349976;2,076669931;-12,75949955;8,369279861;0;6285,410156;1594,680054
1809;B1810;35,53770065;3,989840031;-78,93070221;-5,036670208;4,28387022;6414,259766;1465,819946
1810;B1811;300,9639893;10,70890045;-3,937079906;-9,517530441;9,189319611;6460,189941;1458,040039
1811;B1812;291,8009949;4,990809917;-49,84349823;-3,956549883;5,196410179;6012,859863;2273,25
1812;B1813;21,80139923;4,990809917;-35,85509872;-8,306360245;10,70940018;5575,600098;2093,040039
1813;B1814;79,21569824;9,833459854;-11,42140007;-13,93190002;4,017839909;5662,259766;2006,390015
1814;B1815;41,18590164;4,926169872;-14,62559986;-8,218629837;10,78549957;5373;2279,780029
1815;B1816;8,13010025;1,642019987;-17,83569908;-6,744349957;10,84869957;5299,689941;2338,280029
1816;B1817;71,1309967;18,69879913;-6,722839832;-13,49380016;3,500720024;6131,339844;2192,360107
1817;B1818;319,5740051;8,182499886;-12,60900021;-12,70349979;5,211070061;6719,930176;1162,660034
1818;B1819;40,48600006;12,3277998;-34,29909897;-12,58220005;4,247010231;5128,660156;2143,659912
1819;B1820;112,0940018;23,84110069;-2,579770088;-17,45879936;2,474829912;4531,319824;1680,290039
1820;B1821;194,0359955;1,914720058;-50,01229858;-5,530879974;13,81260014;4519,569824;1907,47998
1821;B1822;255,9640045;7,616539955;-54,34479904;-14,57359982;3,434010029;4404,689941;2009,199951
1822;B1823;300,0690002;5,086190224;2,561630011;-6,09841013;12,3362999;4601,640137;2096,949951
1823;B1824;178,6029968;9,439970016;-20,70750046;-15,77019978;2,839070082;3575,100098;1532,869995
1824;B1825;225;4,589069843;-1,068339944;-6,388780117;3,250020027;3656,889893;1036,790039
1825;B1826;128,6600037;2,971970081;-40,70899963;-2,877389908;6,448200226;3643,919922;930,9390259
1826;B1827;213,3110046;9,636179924;1,943089962;-7,658259869;2,478430033;3596,070068;975,973999
1827;B1828;347,0050049;3,095989943;-9,640480042;-8,968359947;7,983819962;4084,570068;1229,939941
1828;B1829;278,1300049;1,642019987;-18,1753006;-7,726240158;8,914380074;4011,280029;1160,310059
1829;B1830;37,40539932;9,844010353;2,766560078;-15,79090023;2,815150023;3995,620117;1147,930054
1830;B1831;140,3560028;10,44079971;-5,907889843;-13,87989998;4,176939964;4040,76001;1220,949951
1831;B1832;186,3399963;6,284830093;-15,93229961;-15,2840004;2,593790054;4548,169922;840,96698
1832;B1833;95,71060181;9,256170273;-4,618760109;-15,37230015;3,123660088;4195,319824;1171,699951
1833;B1834;116,2409973;17,79199982;-17,47369957;-15,49510002;3,340450048;4620,450195;1120,209961
1834;B1835;113,1989975;5,291880131;-1,462100029;-10,15390015;7,567910194;4754,569824;1012,280029
1835;B1836;329,0360107;1,354159951;-19,63979912;1,660509944;14,24979973;3312,590088;646,757019
1836;B1837;203,9620056;4,565700054;-9,233329773;-6,158530235;3,36729002;3167,439941;550,5139771
1837;B1838;341,5650024;1,46875;-65,32990265;-10,83889961;1,724969983;3221,5;555,7260132
1838;B1839;225;0,328489989;-7,78219986;-5,087379932;5,546269894;3361,790039;597,5969849
1839;B1840;141,8430023;8,214509964;-4,89511013;-15,60270023;2,828969955;3340,219971;501,8729858
1840;B1841;272,2909851;5,791840076;-0,955578983;-12,74860001;3,247970104;2929,669922;275,2940063
1841;B1842;120,9639969;1,354159951;-11,5284996;-6,495560169;3,147789955;3053,199951;237,6799927
1842;B1843;213,1109924;6,352039814;-10,16149998;-14,61180019;3,412559986;2856,540039;280,7059937
1843;B1844;18,43490028;1,46875;0,425007999;-9,832119942;2,148119926;2889,540039;116,2939987
1844;B1845;176,6340027;3,949320078;-9,848750114;-12,14680004;4,859350204;2693,310059;176,8410034
1845;B1846;122,4710007;3,025749922;-12,84150028;-6,465330124;15,47959995;2877,929932;103,6419983
1846;B1847;296,5650024;7,232850075;-24,01959991;-13,56439972;4,265230179;3267,719971;934,7260132
1847;B1848;58,57040024;9,705989838;4,572440147;-17,00049973;2,300930023;3492,300049;1006,140015
1848;B1849;250,0169983;5,421299934;-0,29786101;-13,24530029;3,468130112;2358,169922;670,9780273
1849;B1850;294,4440002;2,804409981;-25,67149925;-7,925290108;3,017159939;2416,75;673,322998
1850;B1851;207,8970032;4,45897007;0,633302987;-15,08580017;2,348839998;2336,949951;776,8850098
1851;B1852;221,8200073;5,901050091;-15,01070023;-16,50900078;2,224509954;2196,949951;1021,900024
1852;B1853;50,90610123;9,489430428;-7,808060169;-17,08110046;2,20194006;2298,080078;1066,719971
1853;B1854;63,43489838;15,21389961;0,625286996;-18,6317997;1,77331996;801,7069702;991,6079712
1854;B1855;349,8240051;9,125729561;-3,34149003;-13,70230007;4,372799873;1091,050049;1238,030029
1855;B1856;25,82099915;7,947969913;-0,875675976;-16,65069962;2,319030046;856,9400024;1003,97998
1856;B1857;271,2730103;10,34140015;2,947639942;-17,93959999;1,79203999;776,0040283;923,0830078
1857;B1858;305,3110046;13,41259956;8,64647007;-17,77280045;2,030230045;665,7310181;812,7750244
1858;B1859;45;4,915309906;0,138393998;-13,37629986;3,513420105;589,2470093;736,3259888
1859;B1860;288,4349976;0,734493971;-20,72369957;-8,712530136;2,31833005;516,9860229;637,3270264
1860;B1861;17,24150085;7,0177598;-8,362830162;-13,72070026;3,689440012;608,065979;675,0709839
1861;B1862;297,6459961;5,489699841;14,57680035;-14,57600021;3,222850084;551,8499756;566,5739746
1862;B1863;251,5650024;0,734493971;-12,83600044;-10,71140003;1,643440008;498,4440002;480,6350098
1863;B1864;67,24900055;15,24610043;1,45096004;-16,93490028;2,537859917;756,2769775;763,4799805
1864;B1865;338,7489929;8,899869919;0,576380014;-15,02110004;3,182579994;621,1959839;628,1040039
1865;B1866;257,3469849;11,50769997;-6,475039959;-15,08259964;3,327569962;773,5620117;706,6599731
1866;B1867;293,4989929;11,49440002;-3,430589914;-14,20860004;4,148759842;344,1390076;275,8269958
1867;B1868;151,6990051;3,425489902;1,287430048;-15,46020031;1,877419949;432,6170044;439,9519958
1868;B1869;264,8059998;10,15480042;-3,018610001;-13,70829964;4,640600204;461,197998;375,3800049
1869;B1870;304,9920044;16,53700066;-0,260580987;-15,57660007;3,243740082;504,5119934;418,6950073
1870;B1871;69,44400024;11,74050045;-0,260935992;-12,86470032;5,295450211;1602,420044;1399,699951
1871;B1872;170,7070007;12,73159981;-7,413539886;-13,66359997;4,406700134;1461,560059;1394,939941
1872;B1873;240,0180054;13,67860031;0,386666;-17,16020012;2,173350096;1552,300049;1301,599976
1873;B1874;49,39870071;4,275080204;7,159790039;-10,94040012;1,45291996;1643,390015;1265,380005
1874;B1875;261,8699951;6,541309834;3,490070105;-9,102279663;2,412549973;1679,810059;941,9420166
1875;B1876;265,2359924;5,576369762;-31,33359909;-7,156159878;3,212249994;1831,699951;907,8109741
1876;B1877;30,96380043;12,01070023;2,097949982;-15,68900013;2,914190054;2049,790039;1517,390015
1877;B1878;250,2779999;12,85770035;4,827710152;-15,8434;2,511379957;2056,340088;1293,589966
1878;B1879;55,00799942;5,65226984;-8,111160278;-10,22039986;7,304659843;2343,939941;1481,22998
1879;B1880;39,95759964;11,07229996;-3,173039913;-11,53339958;7,071129799;2241,780029;1534,180054
1880;B1881;41,42369843;5,251399994;-22,1257;-9,554260254;8,638480186;2238,820068;1370,599976
1881;B1882;0;1,85758996;-60,5381012;-10,8501997;1,439829946;1875,609985;1320,25
1882;B1883;10,00800037;4,003250122;-14,52110004;-3,169420004;6,23597002;2148,810059;1435,180054
1883;B1884;66,31790161;14,16180038;2,532910109;-15,9932003;2,908799887;3460,899902;1664,349976
1884;B1885;59,3227005;15,54170036;3,857340097;-15,85359955;3,079839945;3306,659912;1808,050049
1885;B1886;100,6200027;14,7876997;2,776580095;-15,47099972;3,237040043;3690,969971;1103,790039
1886;B1887;89,23609924;16,91349983;-2,519779921;-15,0401001;3,759850025;3556,97998;1210,050049
1887;B1888;78,69010162;12,81060028;2,197839975;-16,63080025;2,47619009;3725,139893;1017
1888;B1889;230,9060059;9,489430428;-7,061339855;-13,95759964;4,281579971;4475,189941;852,9099731
1889;B1890;123,6900024;3,346179962;-3,548229933;-5,364789963;16,39850044;4557,330078;711,4290161
1890;B1891;149,6210022;7,760399818;-2,830699921;-14,64610004;3,159209967;4461,060059;645,6589966
1891;B1892;219,4279938;13,2887001;5,360189915;-15,51889992;3,05095005;4490,879883;559,7490234
1892;B1893;154,2899933;6,926710129;10,81869984;-15,50640011;2,594569921;4458,160156;425,7909851
1893;B1894;247,8339996;6,740799904;3,326080084;-14,04740047;3,253639936;4984,259766;846,1220093
1894;B1895;93,36650085;3,949320078;-11,22140026;-16,01679993;2,240570068;4874,819824;872,6079712
1895;B1896;239,0359955;2,706809998;-3,776730061;-7,128139973;3,580339909;4759,470215;725,9110107
1896;B1897;18,43490028;0,734493971;-2,131580114;-11,9368;3,835059881;4728,52002;858,0720215
1897;B1898;105,8030014;12,58790016;-9,476079941;-11,86859989;6,542640209;5147,089844;1113,060059
1898;B1899;48,81409836;4,926169872;-8,835410118;-13,86929989;3,59890008;4925,97998;646,1939697
1899;B1900;150,9450073;2,390079975;-24,9836998;-10,4126997;5,20445013;4701,080078;525,4630127
1900;B1901;38,41809845;8,533840179;3,861409903;-13,24989986;4,535439968;3426,399902;1264,02002
1901;B1902;135;1,642019987;-4,153369904;-11,67370033;4,984079838;3299,73999;1316,459961
1902;B1903;29,47590065;6,113460064;-11,25790024;-13,18809986;4,538239956;2947,050049;1514,670044
1903;B1904;58,2405014;5,717840195;-4,24022007;-13,95919991;3,62451005;2797,399902;1529,530029
1904;B1905;300,256012;6,426790237;-8,23307991;-14,13759995;3,424930096;2772,209961;1554,48999
1905;B1906;171,0269928;8,864580154;-6,497489929;-15,41810036;3,044879913;2520,77002;1146,530029
1906;B1907;22,38010025;4,262539864;-26,51689911;-12,66289997;3,897710085;2099,25;1129,410034
1907;B1908;120,9639969;10,70890045;4,54031992;-17,06870079;2,269730091;1898,849976;904,4730225
1908;B1909;80,53769684;2,823519945;-6,095990181;-10,9836998;6,004570007;2147,370117;740,65802
1909;B1910;142,125;2,646519899;-5,379189968;-11,83500004;4,500460148;2064,530029;813,6400146
1910;B1911;108,4349976;2,202519894;-31,24620056;-10,15460014;5,484829903;1862,310059;710,8980103
1911;B1912;149,0359955;5,401599884;-20,27599907;-12,5781002;4,885419846;1968,689941;656,1049805
1912;B1913;45;3,608649969;-2,146310091;-9,520560265;6,22108984;1905,140015;493,2250061
1913;B1914;96,34020233;4,199240208;-32,19300079;-11,53800011;5,236249924;1589,77002;648,3060303
1914;B1915;57,52880096;3,025749922;1,949779987;-11,81869984;4,950359821;1434,25;312,6900024
1915;B1916;123,6900024;1,674520016;-25,90449905;-9,950730324;5,615170002;1133,51001;330,8250122
1916;B1917;108,4349976;0,734493971;8,455800056;-15,59070015;1,849249959;936,6950073;477,7669983
1917;B1918;18,43490028;2,202519894;-44,03530121;-8,244739532;2,209490061;833,0349731;581,5109863
1918;B1919;355,6010132;3,025749922;2,189199924;-12,53450012;3,912849903;1172;276,7080078
1919;B1920;315;0,328489989;-3,733160019;-15,71030045;1,788439989;1191,920044;1195,069946
1920;B1921;329,0360107;1,354159951;14,93840027;-13,97379971;1,466040015;1509,459961;863,3189697
1921;B1922;304,3800049;5,332049847;40,72639847;-10,98789978;6,265230179;1811,290039;457,4100037
1922;B1923;302,4710083;3,025749922;0,105916001;-12,59360027;3,319010019;1063,099976;786,2249756
1923;B1924;0;0,929039001;6,050739765;-3,033649921;5,588439941;878,1989746;1152,23999
1924;B1925;168,6900024;1,18422997;0,194554999;-8,618610382;2,050220013;889,2589722;594,973999
1925;B1926;154,9830017;3,839169979;3,088160038;-13,50450039;3,214639902;732,6099854;1225
1926;B1927;198,4349976;2,935570002;3,124840021;-5,898310184;4,303520203;671,8319702;1223,369995
1927;B1928;26,56509972;1,038669944;6,117980003;-14,54380035;2,446690083;482,3599854;791,164978
1928;B1929;71,56500244;0,734493971;-18,59379959;-4,317580223;5,564780235;712,5540161;861,2009888
1929;B1930;225;0,985383987;6,837679863;-6,349619865;4,075059891;638,1199951;618,7050171
1930;B1931;141,3399963;2,971970081;6,727700233;-14,56239986;2,587559938;761,2349854;641,4730225
1931;B1932;315;0,985383987;-52,58100128;-7,001369953;3,365230083;850,2849731;694,8060303
1932;B1933;341,5650024;1,46875;-7,94960022;-12,35890007;3,531209946;942,315979;810,9140015
1933;B1934;168,6900024;2,367449999;25,52129936;-12,09619999;3,6635499;637,3319702;457,2770081
1934;B1935;270;0,929039001;-9,811320305;-9,182209969;2,175649881;425,7420044;530,5390015
1935;B1936;104,0360031;1,914720058;-4,548699856;-13,02340031;3,087820053;759,8579712;480,8919983
1936;B1937;296,5650024;1,038669944;-12,45759964;-11,0795002;4,5104599;475,0220032;194,6100006
1937;B1938;180;0,464549989;14,00090027;-8,899629593;2,800940037;212,7070007;224,9420013
1938;B1939;234,4620056;1,997339964;-16,8383007;-15,77200031;1,91008997;328,7529907;759,0410156
1939;B1940;346,6080017;5,00150013;-2,509350061;-13,80049992;3,795429945;1972,660034;831,8709717
1940;B1941;12,9946003;3,095989943;-16,03860092;-7,333620071;9,334019661;1240,699951;1235,829956
1941;B1942;315;3,935719967;10,36909962;-7,441699982;2,979140043;1039,890015;960,992981
1942;B1943;113,1989975;3,533499956;1,636950016;-11,99030018;4,292719841;841,3289795;1037,959961
1943;B1944;12,0948;6,621850014;-16,38089943;-13,68369961;3,576499939;502,9349976;780,4719849
1944;B1945;68,96250153;3,231859922;-12,47679996;-11,34430027;4,965350151;245,9920044;658,7249756
1945;B1946;95,82630157;11,29230022;3,048320055;-13,34029961;4,492690086;362,3590088;747,9429932
1946;B1947;315;0,328489989;0,517077029;-5,775050163;4,693160057;281,4710083;877,8779907
1947;B1948;323,7460022;4,3125;6,729909897;-9,380000114;1,932340026;30,39850044;488,8760071
1948;B1949;36,86989975;4,6354599;6,250040054;-9,388409615;2,201090097;121,4950027;330,2659912
1949;B1950;345,9639893;11,34210014;11,43700027;-15,61320019;3,125060081;243,7059937;335,8190002
1950;B1951;180;0,929039001;-11,37030029;-5,733870029;4,571589947;1576,900024;1638,52002
1951;B1952;225;0,656958997;3,966830015;-10,61229992;1,45570004;2901,25;1381,099976
1952;B1953;266,0090027;9,912240028;0,191926003;-14,18529987;3,881119967;3723,399902;1780,25
1953;B1954;326,5920105;12,85770035;-7,038790226;-14,10309982;4,147210121;3760,070068;1682,119995
1954;B1955;45;1,313740015;-21,84989929;-3,395100117;5,198709965;3414,590088;1595,290039
1955;B1956;25,01689911;3,839169979;-73,80870056;-6,441629887;3,651380062;4455,709961;1517,109985
1956;B1957;92,81559753;13,90649986;-4,53057003;-13,59529972;4,367219925;4523,27002;1612,719971
1957;B1958;113,961998;9,074139595;2,424119949;-14,8093996;3,323869944;4371,450195;1559,48999
1958;B1959;353,6600037;8,353839874;-23,75839996;-9,833120346;7,55934;3860,370117;1428,329956
1959;B1960;320,4400024;6,896090031;-9,3125;-14,58110046;3,346899986;4520,259766;1866,160034
1960;B1961;10,09749985;16,73089981;-11,78509998;-16,12969971;3,010819912;5184,310059;2181,320068
1961;B1962;327,5289917;14,80430031;-13,94919968;-14,60490036;3,967829943;5260;2127,639893
1962;B1963;27,89730072;4,45897007;-7,611690044;-10,30739975;7,367790222;4723,759766;1430,939941
1963;B1964;358,8309937;11,23770046;-6,97205019;-16,27540016;2,60751009;4852,220215;1554,959961
1964;B1965;330,9450073;4,77188015;-15,01220036;-12,83530045;4,493090153;4780,290039;1559,75
1965;B1966;265,6010132;3,025749922;-10,39249992;-10,34290028;6,066380024;4700,040039;1491,75
1966;B1967;261,8699951;4,915309906;-9,496569633;-10,76329994;6,408370018;4781,459961;1620,579956
1967;B1968;38,65980148;2,971970081;-14,83570004;-14,51729965;2,45272994;4517,830078;1412,280029
1968;B1969;310,6010132;4,275080204;-1,305609941;-11,65849972;5,601230145;4278,140137;1463,640015
1969;B1970;27,89730072;4,45897007;-8,4625597;-10,6310997;6,905900002;4919,589844;1063,27002
1970;B1971;259,9920044;4,003250122;0,943126976;-10,89859962;5,428319931;4642,169922;734,6400146
1971;B1972;33,69010162;1,674520016;-9,457030296;-17,02759933;1,627519965;4613,72998;457,2349854
1972;B1973;350,2179871;6,803359985;-9,6749897;-13,02670002;4,680650234;5422,899902;1289,280029
1973;B1974;41,63349915;5,576369762;-6,787069798;-9,552900314;7,254499912;5410;1178,319946
1974;B1975;270;0,929039001;-11,19820023;-5,622409821;4,365650177;5007,200195;725,098999
1975;B1976;251,5650024;1,46875;-8,699500084;-12,91040039;3,160279989;4762,430176;855,9169922
1976;B1977;116,5650024;1,038669944;-15,05150032;-15,56120014;1,99138999;3457,919922;874,6849976
1977;B1978;320,7109985;3,297679901;7,545790195;-13,48589993;3,509429932;4471,180176;575,6939697
1978;B1979;55,30479813;3,667649984;-11,63199997;-14,91849995;2,635109901;4330,029785;659,2020264
1979;B1980;65,55599976;2,804409981;-8,25191021;-13,8064003;3,505630016;3836,52002;712,9099731
1980;B1981;45;3,608649969;9,135709763;-15,59280014;2,467930079;3791,75;882,40802
